Time, Altitude (ft), Airspeed (Kts), Latitude, Longitude, Weight of fuel (lbs), Weight of total fuel (kgs), Total weight (kgs), 
415.335938, 10681.574219, 146.830917, 39.199345, -8.802057, 24169.677734, 5444.628418, 63782.136719, 
415.867188, 10670.944336, 146.750763, 39.198788, -8.802595, 24169.677734, 5444.552734, 63782.058594, 
416.390625, 10660.509766, 146.669617, 39.198235, -8.803129, 24169.677734, 5444.477539, 63781.984375, 
416.914062, 10650.167969, 146.587280, 39.197685, -8.803664, 24169.677734, 5444.401855, 63781.910156, 
417.437500, 10639.900391, 146.503998, 39.197132, -8.804201, 24169.677734, 5444.326660, 63781.832031, 
417.968750, 10629.691406, 146.420227, 39.196583, -8.804740, 24169.677734, 5444.250977, 63781.757812, 
418.492188, 10619.539062, 146.336304, 39.196033, -8.805281, 24169.677734, 5444.175293, 63781.683594, 
419.023438, 10609.410156, 146.252441, 39.195480, -8.805822, 24169.677734, 5444.099609, 63781.605469, 
419.546875, 10599.427734, 146.169937, 39.194939, -8.806359, 24169.677734, 5444.024414, 63781.531250, 
420.070312, 10589.337891, 146.087082, 39.194389, -8.806903, 24169.677734, 5443.948242, 63781.457031, 
420.593750, 10579.337891, 146.005753, 39.193844, -8.807442, 24169.677734, 5443.872559, 63781.234375, 
421.117188, 10569.276367, 145.924866, 39.193298, -8.807985, 24169.677734, 5443.797363, 63781.304688, 
421.640625, 10559.244141, 145.845139, 39.192757, -8.808525, 24169.677734, 5443.721680, 63781.226562, 
422.171875, 10549.110352, 145.765656, 39.192211, -8.809071, 24169.677734, 5443.645508, 63781.156250, 
422.695312, 10539.036133, 145.687439, 39.191669, -8.809611, 24169.677734, 5443.570801, 63781.078125, 
423.218750, 10528.903320, 145.609665, 39.191132, -8.810155, 24169.677734, 5443.495117, 63781.000000, 
423.750000, 10518.739258, 145.532394, 39.190590, -8.810699, 24169.677734, 5443.420410, 63780.929688, 
424.273438, 10508.574219, 145.455719, 39.190048, -8.811241, 24169.677734, 5443.345215, 63780.851562, 
424.789062, 10498.368164, 145.379074, 39.189510, -8.811785, 24169.677734, 5443.269531, 63780.773438, 
425.320312, 10488.053711, 145.301743, 39.188965, -8.812334, 24169.677734, 5443.193359, 63780.703125, 
425.851562, 10477.849609, 145.225189, 39.188431, -8.812877, 24169.677734, 5443.118164, 63780.625000, 
426.375000, 10467.612305, 145.148361, 39.187893, -8.813421, 24169.677734, 5443.042969, 63780.546875, 
426.898438, 10457.313477, 145.070938, 39.187351, -8.813970, 24169.677734, 5442.967285, 63780.476562, 
427.429688, 10447.082031, 144.986526, 39.186764, -8.814566, 24169.677734, 5442.884766, 63780.390625, 
428.000000, 10435.911133, 144.909088, 39.186226, -8.815111, 24169.677734, 5442.809570, 63780.316406, 
428.523438, 10425.673828, 144.831223, 39.185688, -8.815658, 24169.677734, 5442.733887, 63780.242188, 
429.054688, 10415.467773, 144.753250, 39.185150, -8.816204, 24169.677734, 5442.658691, 63780.164062, 
429.578125, 10405.293945, 144.675323, 39.184616, -8.816750, 24169.677734, 5442.583008, 63780.089844, 
430.101562, 10395.110352, 144.597168, 39.184078, -8.817296, 24169.677734, 5442.506836, 63780.011719, 
430.632812, 10384.988281, 144.519547, 39.183548, -8.817840, 24169.677734, 5442.431152, 63779.937500, 
431.156250, 10374.814453, 144.441620, 39.183010, -8.818387, 24169.677734, 5442.355469, 63779.863281, 
431.679688, 10364.741211, 144.364594, 39.182480, -8.818930, 24169.677734, 5442.280273, 63779.640625, 
432.218750, 10354.281250, 144.285019, 39.181931, -8.819491, 24169.677734, 5442.201660, 63779.707031, 
432.742188, 10344.242188, 144.208633, 39.181404, -8.820032, 24169.677734, 5442.127930, 63779.636719, 
433.265625, 10334.155273, 144.132080, 39.180874, -8.820575, 24169.677734, 5442.052734, 63779.558594, 
433.789062, 10324.024414, 144.055405, 39.180340, -8.821119, 24169.677734, 5441.977051, 63779.480469, 
434.312500, 10313.947266, 143.979263, 39.179813, -8.821660, 24169.677734, 5441.902344, 63779.410156, 
434.835938, 10303.828125, 143.902802, 39.179283, -8.822204, 24169.677734, 5441.827148, 63779.332031, 
435.367188, 10293.602539, 143.825516, 39.178745, -8.822753, 24169.677734, 5441.750977, 63779.257812, 
435.898438, 10283.462891, 143.748764, 39.178215, -8.823298, 24169.677734, 5441.675781, 63779.183594, 
436.421875, 10273.283203, 143.671707, 39.177681, -8.823844, 24169.677734, 5441.599121, 63779.105469, 
436.945312, 10263.130859, 143.594772, 39.177151, -8.824389, 24169.677734, 5441.523438, 63779.031250, 
437.476562, 10252.932617, 143.517181, 39.176617, -8.824937, 24169.677734, 5441.446777, 63778.953125, 
438.007812, 10242.783203, 143.439728, 39.176086, -8.825482, 24169.677734, 5441.371094, 63778.878906, 
438.531250, 10232.650391, 143.362106, 39.175552, -8.826028, 24169.677734, 5441.294922, 63778.804688, 
439.062500, 10222.557617, 143.284607, 39.175026, -8.826571, 24169.677734, 5441.219727, 63778.726562, 
439.585938, 10212.501953, 143.207199, 39.174496, -8.827113, 24169.677734, 5441.144531, 63778.648438, 
440.109375, 10202.455078, 143.129669, 39.173969, -8.827655, 24169.677734, 5441.069336, 63778.574219, 
440.640625, 10192.347656, 143.051544, 39.173439, -8.828200, 24169.677734, 5440.993164, 63778.500000, 
441.164062, 10182.281250, 142.973541, 39.172909, -8.828744, 24169.677734, 5440.916504, 63778.421875, 
441.695312, 10172.217773, 142.895432, 39.172379, -8.829288, 24169.677734, 5440.840820, 63778.347656, 
442.218750, 10162.175781, 142.817383, 39.171852, -8.829830, 24169.677734, 5440.764648, 63778.265625, 
442.796875, 10151.220703, 142.732224, 39.171272, -8.830423, 24169.677734, 5440.682617, 63778.042969, 
443.320312, 10141.166992, 142.654053, 39.170746, -8.830967, 24169.677734, 5440.605469, 63778.113281, 
443.851562, 10131.212891, 142.576569, 39.170219, -8.831506, 24169.677734, 5440.531250, 63778.039062, 
444.375000, 10121.228516, 142.498886, 39.169693, -8.832046, 24169.677734, 5440.456055, 63777.960938, 
444.906250, 10111.177734, 142.420807, 39.169163, -8.832589, 24169.677734, 5440.379395, 63777.886719, 
445.429688, 10101.157227, 142.343018, 39.168636, -8.833131, 24169.677734, 5440.302734, 63777.812500, 
445.960938, 10091.142578, 142.265320, 39.168110, -8.833673, 24169.677734, 5440.227051, 63777.734375, 
446.484375, 10081.157227, 142.187958, 39.167583, -8.834212, 24169.677734, 5440.151855, 63777.656250, 
447.015625, 10071.147461, 142.110565, 39.167057, -8.834753, 24169.677734, 5440.075684, 63777.585938, 
447.539062, 10061.183594, 142.033615, 39.166531, -8.835291, 24169.677734, 5440.000488, 63777.507812, 
448.070312, 10051.199219, 141.956573, 39.166008, -8.835830, 24169.677734, 5439.924316, 63777.429688, 
448.593750, 10041.217773, 141.879562, 39.165482, -8.836369, 24169.677734, 5439.848633, 63777.355469, 
449.117188, 10031.280273, 141.802750, 39.164959, -8.836905, 24169.677734, 5439.773438, 63777.281250, 
449.648438, 10021.325195, 141.725739, 39.164436, -8.837441, 24169.677734, 5439.698242, 63777.203125, 
450.171875, 10011.377930, 141.648712, 39.163914, -8.837977, 24169.677734, 5439.622070, 63777.128906, 
450.695312, 10001.417969, 141.571564, 39.163391, -8.838515, 24169.677734, 5439.545898, 63777.054688, 
451.226562, 9991.482422, 141.494583, 39.162868, -8.839050, 24169.677734, 5439.470703, 63776.976562, 
451.750000, 9981.506836, 141.417236, 39.162296, -8.839636, 24169.677734, 5439.388184, 63776.894531, 
452.320312, 9970.670898, 141.333237, 39.161774, -8.840173, 24169.677734, 5439.311523, 63776.820312, 
452.851562, 9960.783203, 141.256592, 39.161251, -8.840706, 24169.677734, 5439.236816, 63776.601562, 
453.375000, 9950.923828, 141.180084, 39.160732, -8.841238, 24169.677734, 5439.161133, 63776.667969, 
453.898438, 9941.029297, 141.103256, 39.160210, -8.841771, 24169.677734, 5439.085938, 63776.593750, 
454.421875, 9931.168945, 141.026794, 39.159691, -8.842303, 24169.677734, 5439.010742, 63776.511719, 
454.992188, 9920.370117, 140.943085, 39.159122, -8.842885, 24169.677734, 5438.927734, 63776.433594, 
455.523438, 9910.500000, 140.866440, 39.158604, -8.843417, 24169.677734, 5438.852539, 63776.355469, 
456.054688, 9900.392578, 140.788025, 39.158073, -8.843962, 24169.677734, 5438.774414, 63776.281250, 
456.578125, 9890.574219, 140.711685, 39.157555, -8.844491, 24169.677734, 5438.698242, 63776.207031, 
457.101562, 9880.762695, 140.635391, 39.157036, -8.845019, 24169.677734, 5438.623047, 63776.128906, 
457.625000, 9870.987305, 140.559433, 39.156521, -8.845547, 24169.677734, 5438.548340, 63776.058594, 
458.148438, 9861.160156, 140.483093, 39.156006, -8.846076, 24169.677734, 5438.465820, 63775.972656, 
458.726562, 9850.417969, 140.399643, 39.155437, -8.846655, 24169.677734, 5438.390625, 63775.894531, 
459.250000, 9840.574219, 140.323196, 39.154919, -8.847185, 24169.677734, 5438.314453, 63775.824219, 
459.773438, 9830.734375, 140.246811, 39.154400, -8.847715, 24169.677734, 5438.238281, 63775.738281, 
460.343750, 9820.007812, 140.163559, 39.153835, -8.848292, 24169.677734, 5438.155273, 63775.664062, 
460.875000, 9810.213867, 140.087402, 39.153320, -8.848820, 24169.677734, 5438.080078, 63775.589844, 
461.398438, 9800.450195, 140.011475, 39.152805, -8.849346, 24169.677734, 5438.004883, 63775.511719, 
461.921875, 9790.599609, 139.934891, 39.152287, -8.849876, 24169.677734, 5437.928711, 63775.437500, 
462.453125, 9780.782227, 139.858566, 39.151768, -8.850405, 24169.677734, 5437.853516, 63775.359375, 
462.976562, 9770.978516, 139.782425, 39.151249, -8.850932, 24169.677734, 5437.777344, 63775.140625, 
463.500000, 9761.170898, 139.706406, 39.150734, -8.851460, 24169.677734, 5437.701660, 63775.207031, 
464.023438, 9751.394531, 139.630890, 39.150219, -8.851986, 24169.677734, 5437.625977, 63775.132812, 
464.546875, 9741.602539, 139.555481, 39.149700, -8.852513, 24169.677734, 5437.549805, 63775.058594, 
465.070312, 9731.859375, 139.480682, 39.149189, -8.853036, 24169.677734, 5437.474609, 63774.980469, 
465.593750, 9722.076172, 139.405823, 39.148674, -8.853561, 24169.677734, 5437.398438, 63774.906250, 
466.125000, 9712.322266, 139.331284, 39.148159, -8.854084, 24169.677734, 5437.322754, 63774.828125, 
466.648438, 9702.510742, 139.256577, 39.147644, -8.854609, 24169.677734, 5437.246582, 63774.753906, 
467.171875, 9692.778320, 139.182449, 39.147133, -8.855131, 24169.677734, 5437.171875, 63774.679688, 
467.695312, 9683.036133, 139.108215, 39.146622, -8.855652, 24169.677734, 5437.095703, 63774.601562, 
468.218750, 9673.202148, 139.033279, 39.146107, -8.856178, 24169.677734, 5437.019531, 63774.527344, 
468.742188, 9663.463867, 138.959045, 39.145596, -8.856699, 24169.677734, 5436.944336, 63774.453125, 
469.265625, 9653.637695, 138.884079, 39.145081, -8.857224, 24169.677734, 5436.868164, 63774.375000, 
469.789062, 9643.888672, 138.802765, 39.144520, -8.857792, 24169.677734, 5436.785156, 63774.292969, 
470.359375, 9633.215820, 138.727554, 39.144005, -8.858316, 24169.677734, 5436.709473, 63774.218750, 
470.890625, 9623.538086, 138.653046, 39.143497, -8.858834, 24169.677734, 5436.634766, 63774.140625, 
471.414062, 9613.827148, 138.578003, 39.142986, -8.859354, 24169.677734, 5436.559082, 63774.062500, 
471.937500, 9604.070312, 138.502380, 39.142471, -8.859877, 24169.677734, 5436.482422, 63773.992188, 
472.460938, 9594.370117, 138.427002, 39.141960, -8.860396, 24169.677734, 5436.406250, 63773.914062, 
472.984375, 9584.611328, 138.350983, 39.141449, -8.860920, 24169.677734, 5436.330078, 63773.835938, 
473.515625, 9574.888672, 138.275040, 39.140934, -8.861443, 24169.677734, 5436.253418, 63773.757812, 
474.039062, 9565.223633, 138.199295, 39.140423, -8.861961, 24169.677734, 5436.177734, 63773.687500, 
474.562500, 9555.597656, 138.123749, 39.139915, -8.862479, 24169.677734, 5436.102051, 63773.609375, 
475.085938, 9545.951172, 138.047958, 39.139404, -8.862998, 24169.677734, 5436.026367, 63773.531250, 
475.609375, 9536.302734, 137.972031, 39.138893, -8.863517, 24169.677734, 5435.943359, 63773.453125, 
476.187500, 9525.783203, 137.889160, 39.138336, -8.864083, 24169.677734, 5435.867676, 63773.367188, 
476.750000, 9515.416992, 137.807587, 39.137787, -8.864641, 24169.677734, 5435.785156, 63773.289062, 
477.281250, 9505.744141, 137.731522, 39.137276, -8.865162, 24169.677734, 5435.708496, 63773.218750, 
477.804688, 9496.130859, 137.655914, 39.136765, -8.865680, 24169.677734, 5435.632812, 63773.140625, 
478.328125, 9486.552734, 137.580582, 39.136257, -8.866195, 24169.677734, 5435.557617, 63773.062500, 
478.851562, 9477.004883, 137.505554, 39.135754, -8.866709, 24169.677734, 5435.481445, 63772.988281, 
479.375000, 9467.431641, 137.430435, 39.135246, -8.867224, 24169.677734, 5435.405762, 63772.914062, 
479.890625, 9457.886719, 137.355591, 39.134739, -8.867737, 24169.677734, 5435.330078, 63772.835938, 
480.421875, 9448.278320, 137.280426, 39.134232, -8.868254, 24169.677734, 5435.254395, 63772.761719, 
480.945312, 9438.681641, 137.205368, 39.133724, -8.868770, 24169.677734, 5435.177734, 63772.687500, 
481.468750, 9429.063477, 137.130142, 39.133213, -8.869286, 24169.677734, 5435.102051, 63772.609375, 
482.000000, 9419.445312, 137.054886, 39.132706, -8.869802, 24169.677734, 5435.025391, 63772.531250, 
482.523438, 9409.829102, 136.979691, 39.132198, -8.870319, 24169.677734, 5434.943359, 63772.449219, 
483.101562, 9399.340820, 136.897736, 39.131641, -8.870882, 24169.677734, 5434.867188, 63772.375000, 
483.625000, 9389.766602, 136.822769, 39.131138, -8.871396, 24169.677734, 5434.791016, 63772.296875, 
484.148438, 9380.235352, 136.748032, 39.130630, -8.871908, 24169.677734, 5434.714844, 63772.222656, 
484.671875, 9370.654297, 136.672882, 39.130123, -8.872422, 24169.677734, 5434.639160, 63772.144531, 
485.195312, 9361.111328, 136.597992, 39.129620, -8.872934, 24169.677734, 5434.563477, 63772.070312, 
485.718750, 9351.589844, 136.523178, 39.129116, -8.873446, 24169.677734, 5434.487793, 63771.992188, 
486.242188, 9342.103516, 136.448624, 39.128613, -8.873956, 24169.677734, 5434.412109, 63771.917969, 
486.765625, 9332.591797, 136.373779, 39.128109, -8.874467, 24169.677734, 5434.335938, 63771.843750, 
487.289062, 9323.032227, 136.298569, 39.127602, -8.874980, 24169.677734, 5434.251953, 63771.613281, 
487.859375, 9312.723633, 136.217407, 39.127056, -8.875534, 24169.677734, 5434.176758, 63771.683594, 
488.390625, 9303.174805, 136.142303, 39.126553, -8.876047, 24169.677734, 5434.100586, 63771.460938, 
488.914062, 9293.748047, 136.068146, 39.126053, -8.876554, 24169.677734, 5434.024902, 63771.527344, 
489.484375, 9283.326172, 135.986206, 39.125500, -8.877113, 24169.677734, 5433.940918, 63771.449219, 
490.007812, 9273.844727, 135.911621, 39.124996, -8.877623, 24169.677734, 5433.865234, 63771.371094, 
490.531250, 9264.402344, 135.837311, 39.124496, -8.878130, 24169.677734, 5433.789062, 63771.292969, 
491.054688, 9254.876953, 135.762344, 39.123993, -8.878641, 24169.677734, 5433.712891, 63771.222656, 
491.578125, 9245.415039, 135.687866, 39.123489, -8.879149, 24169.677734, 5433.636719, 63771.144531, 
492.109375, 9235.906250, 135.613007, 39.122986, -8.879660, 24169.677734, 5433.554199, 63771.058594, 
492.679688, 9225.512695, 135.531204, 39.122437, -8.880218, 24169.677734, 5433.477539, 63770.984375, 
493.210938, 9216.064453, 135.456802, 39.121937, -8.880726, 24169.677734, 5433.401367, 63770.910156, 
493.734375, 9206.625977, 135.382294, 39.121437, -8.881232, 24169.677734, 5433.325195, 63770.824219, 
494.304688, 9196.270508, 135.300430, 39.120888, -8.881788, 24169.677734, 5433.242188, 63770.746094, 
494.835938, 9186.776367, 135.225311, 39.120384, -8.882298, 24169.677734, 5433.165527, 63770.675781, 
495.359375, 9177.351562, 135.150894, 39.119884, -8.882805, 24169.677734, 5433.090332, 63770.597656, 
495.898438, 9167.677734, 135.074890, 39.119373, -8.883323, 24169.677734, 5433.011719, 63770.519531, 
496.421875, 9158.190430, 135.000549, 39.118870, -8.883832, 24169.677734, 5432.935059, 63770.441406, 
496.945312, 9148.731445, 134.926651, 39.118370, -8.884338, 24169.677734, 5432.851562, 63770.359375, 
497.523438, 9138.444336, 134.846527, 39.117825, -8.884890, 24169.677734, 5432.776367, 63770.277344, 
498.093750, 9128.149414, 134.766647, 39.117283, -8.885440, 24169.677734, 5432.685059, 63770.191406, 
498.664062, 9117.864258, 134.687103, 39.116741, -8.885989, 24169.677734, 5432.609863, 63770.117188, 
499.187500, 9108.404297, 134.614044, 39.116241, -8.886495, 24169.677734, 5432.533203, 63770.035156, 
499.757812, 9098.102539, 134.534698, 39.115700, -8.887044, 24169.677734, 5432.450195, 63769.957031, 
500.281250, 9088.651367, 134.462173, 39.115204, -8.887547, 24169.677734, 5432.374512, 63769.882812, 
500.804688, 9079.217773, 134.389954, 39.114708, -8.888049, 24169.677734, 5432.298340, 63769.804688, 
501.328125, 9069.769531, 134.317795, 39.114208, -8.888552, 24169.677734, 5432.222168, 63769.726562, 
501.851562, 9060.252930, 134.245270, 39.113712, -8.889057, 24169.677734, 5432.145020, 63769.652344, 
502.375000, 9050.881836, 134.174072, 39.113220, -8.889555, 24169.677734, 5432.070312, 63769.578125, 
502.898438, 9041.405273, 134.102173, 39.112720, -8.890059, 24169.677734, 5431.994141, 63769.500000, 
503.421875, 9031.909180, 134.030151, 39.112225, -8.890562, 24169.677734, 5431.916992, 63769.421875, 
503.945312, 9022.459961, 133.958466, 39.111729, -8.891064, 24169.677734, 5431.840820, 63769.347656, 
504.476562, 9012.946289, 133.886353, 39.111233, -8.891568, 24169.677734, 5431.764160, 63769.273438, 
505.007812, 9003.410156, 133.813980, 39.110733, -8.892074, 24169.677734, 5431.687500, 63769.195312, 
505.531250, 8993.976562, 133.742203, 39.110237, -8.892573, 24169.677734, 5431.611328, 63769.117188, 
506.054688, 8984.502930, 133.670029, 39.109741, -8.893077, 24169.677734, 5431.534180, 63769.039062, 
506.578125, 8975.028320, 133.597778, 39.109245, -8.893579, 24169.677734, 5431.457520, 63768.964844, 
507.109375, 8965.610352, 133.525818, 39.108749, -8.894079, 24169.677734, 5431.381836, 63768.882812, 
507.671875, 8955.409180, 133.447769, 39.108215, -8.894621, 24169.677734, 5431.299316, 63768.660156, 
508.203125, 8945.933594, 133.375183, 39.107719, -8.895123, 24169.677734, 5431.222168, 63768.726562, 
508.726562, 8936.526367, 133.303009, 39.107224, -8.895624, 24169.677734, 5431.145508, 63768.652344, 
509.250000, 8927.150391, 133.230972, 39.106731, -8.896122, 24169.677734, 5431.069336, 63768.578125, 
509.773438, 8917.829102, 133.159302, 39.106243, -8.896618, 24169.677734, 5430.993164, 63768.500000, 
510.296875, 8908.470703, 133.087326, 39.105751, -8.897116, 24169.677734, 5430.916992, 63768.421875, 
510.820312, 8899.078125, 133.014954, 39.105255, -8.897615, 24169.677734, 5430.840820, 63768.347656, 
511.343750, 8889.760742, 132.943039, 39.104767, -8.898111, 24169.677734, 5430.764648, 63768.269531, 
511.867188, 8880.359375, 132.870483, 39.104271, -8.898611, 24169.677734, 5430.687988, 63768.195312, 
512.398438, 8871.061523, 132.798630, 39.103783, -8.899107, 24169.677734, 5430.612305, 63768.113281, 
512.968750, 8860.893555, 132.719955, 39.103249, -8.899648, 24169.677734, 5430.529785, 63768.035156, 
513.492188, 8851.549805, 132.647537, 39.102757, -8.900146, 24169.677734, 5430.452148, 63767.957031, 
514.015625, 8842.206055, 132.575104, 39.102264, -8.900643, 24169.677734, 5430.375977, 63767.882812, 
514.539062, 8832.884766, 132.502792, 39.101772, -8.901140, 24169.677734, 5430.299316, 63767.808594, 
515.070312, 8823.549805, 132.430313, 39.101280, -8.901638, 24169.677734, 5430.222656, 63767.730469, 
515.593750, 8814.226562, 132.357986, 39.100788, -8.902135, 24169.677734, 5430.146484, 63767.652344, 
516.117188, 8804.884766, 132.285583, 39.100296, -8.902634, 24169.677734, 5430.069336, 63767.566406, 
516.687500, 8794.706055, 132.206909, 39.099758, -8.903176, 24169.677734, 5429.984863, 63767.496094, 
517.210938, 8785.499023, 132.135986, 39.099274, -8.903666, 24169.677734, 5429.909180, 63767.417969, 
517.742188, 8776.220703, 132.065109, 39.098785, -8.904161, 24169.677734, 5429.832520, 63767.339844, 
518.265625, 8766.923828, 131.994919, 39.098297, -8.904655, 24169.677734, 5429.755859, 63767.261719, 
518.789062, 8757.650391, 131.925766, 39.097809, -8.905149, 24169.677734, 5429.679688, 63767.039062, 
519.312500, 8748.294922, 131.857056, 39.097321, -8.905644, 24169.677734, 5429.602539, 63767.109375, 
519.835938, 8738.993164, 131.789917, 39.096832, -8.906136, 24169.677734, 5429.526855, 63767.027344, 
520.421875, 8728.625977, 131.716934, 39.096294, -8.906680, 24169.677734, 5429.442383, 63766.941406, 
520.992188, 8718.264648, 131.645889, 39.095757, -8.907223, 24169.677734, 5429.357422, 63766.863281, 
521.515625, 8708.880859, 131.583405, 39.095276, -8.907712, 24169.677734, 5429.281250, 63766.789062, 
522.039062, 8699.346680, 131.521667, 39.094788, -8.908206, 24169.677734, 5429.204102, 63766.710938, 
522.562500, 8689.788086, 131.461655, 39.094299, -8.908698, 24169.677734, 5429.127930, 63766.636719, 
523.093750, 8680.141602, 131.403107, 39.093811, -8.909191, 24169.677734, 5429.050781, 63766.558594, 
523.617188, 8670.420898, 131.346161, 39.093323, -8.909685, 24169.677734, 5428.974609, 63766.480469, 
524.148438, 8660.682617, 131.291290, 39.092834, -8.910177, 24169.677734, 5428.898438, 63766.406250, 
524.671875, 8650.824219, 131.237869, 39.092346, -8.910671, 24169.677734, 5428.820801, 63766.328125, 
525.195312, 8640.934570, 131.186371, 39.091862, -8.911162, 24169.677734, 5428.744141, 63766.250000, 
525.718750, 8630.962891, 131.136597, 39.091373, -8.911698, 24169.677734, 5428.660645, 63766.167969, 
526.289062, 8620.063477, 131.084579, 39.090847, -8.912189, 24169.677734, 5428.583984, 63766.093750, 
526.820312, 8609.996094, 131.038666, 39.090363, -8.912678, 24169.677734, 5428.506836, 63766.015625, 
527.343750, 8599.791016, 130.994125, 39.089874, -8.913170, 24169.677734, 5428.430176, 63765.937500, 
527.867188, 8589.565430, 130.951492, 39.089390, -8.913660, 24169.677734, 5428.345703, 63765.851562, 
528.437500, 8578.331055, 130.906784, 39.088863, -8.914194, 24169.677734, 5428.269531, 63765.773438, 
528.960938, 8567.940430, 130.867371, 39.088375, -8.914684, 24169.677734, 5428.192383, 63765.703125, 
529.484375, 8557.487305, 130.829544, 39.087891, -8.915174, 24169.677734, 5428.116211, 63765.625000, 
530.007812, 8546.970703, 130.793213, 39.087406, -8.915663, 24169.677734, 5428.039551, 63765.546875, 
530.531250, 8536.472656, 130.758514, 39.086926, -8.916148, 24169.677734, 5427.963867, 63765.468750, 
531.070312, 8525.493164, 130.723892, 39.086430, -8.916653, 24169.677734, 5427.883789, 63765.390625, 
531.601562, 8514.778320, 130.691666, 39.085945, -8.917142, 24169.677734, 5427.808105, 63765.312500, 
532.125000, 8503.975586, 130.660599, 39.085457, -8.917678, 24169.677734, 5427.724609, 63765.234375, 
532.695312, 8492.157227, 130.628067, 39.084930, -8.918166, 24169.677734, 5427.640625, 63765.148438, 
533.273438, 8480.211914, 130.596741, 39.084400, -8.918702, 24169.677734, 5427.562988, 63765.062500, 
533.843750, 8468.320312, 130.566986, 39.083874, -8.919233, 24169.677734, 5427.479492, 63764.984375, 
534.367188, 8457.279297, 130.540390, 39.083389, -8.919724, 24169.677734, 5427.402344, 63764.906250, 
534.890625, 8446.308594, 130.514954, 39.082909, -8.920209, 24169.677734, 5427.326172, 63764.835938, 
535.421875, 8435.137695, 130.489960, 39.082420, -8.920701, 24169.677734, 5427.248047, 63764.757812, 
535.992188, 8423.015625, 130.463791, 39.081894, -8.921233, 24169.677734, 5427.165039, 63764.671875, 
536.523438, 8411.797852, 130.440521, 39.081409, -8.921723, 24169.677734, 5427.087402, 63764.593750, 
537.046875, 8400.582031, 130.418121, 39.080925, -8.922213, 24169.677734, 5427.010742, 63764.511719, 
537.625000, 8388.292969, 130.394501, 39.080399, -8.922747, 24169.677734, 5426.926758, 63764.433594, 
538.148438, 8376.976562, 130.373581, 39.079910, -8.923236, 24169.677734, 5426.849121, 63764.347656, 
538.726562, 8364.557617, 130.351501, 39.079380, -8.923772, 24169.677734, 5426.764160, 63764.269531, 
539.257812, 8353.168945, 130.331970, 39.078896, -8.924262, 24169.677734, 5426.678711, 63764.187500, 
539.828125, 8340.724609, 130.311264, 39.078369, -8.924796, 24169.677734, 5426.602539, 63764.109375, 
540.351562, 8329.266602, 130.292725, 39.077881, -8.925286, 24169.677734, 5426.524902, 63764.031250, 
540.882812, 8317.810547, 130.274612, 39.077400, -8.925776, 24169.677734, 5426.447754, 63763.953125, 
541.406250, 8306.284180, 130.256775, 39.076912, -8.926266, 24169.677734, 5426.370117, 63763.878906, 
541.937500, 8294.860352, 130.239395, 39.076431, -8.926752, 24169.677734, 5426.293457, 63763.800781, 
542.460938, 8283.347656, 130.222183, 39.075947, -8.927240, 24169.677734, 5426.216309, 63763.722656, 
542.984375, 8271.777344, 130.205139, 39.075462, -8.927732, 24169.677734, 5426.138672, 63763.500000, 
543.515625, 8260.220703, 130.188110, 39.074978, -8.928221, 24169.677734, 5426.061035, 63763.566406, 
544.039062, 8248.718750, 130.171066, 39.074493, -8.928707, 24169.677734, 5425.984375, 63763.488281, 
544.570312, 8237.111328, 130.153824, 39.074009, -8.929197, 24169.677734, 5425.905762, 63763.410156, 
545.093750, 8225.572266, 130.136581, 39.073528, -8.929686, 24169.677734, 5425.829102, 63763.332031, 
545.671875, 8212.978516, 130.117599, 39.072998, -8.930218, 24169.677734, 5425.737305, 63763.246094, 
546.242188, 8200.346680, 130.098373, 39.072472, -8.930752, 24169.677734, 5425.661133, 63763.167969, 
546.789062, 8188.482910, 130.080246, 39.071976, -8.931253, 24169.677734, 5425.581543, 63763.089844, 
547.312500, 8176.918945, 130.062347, 39.071487, -8.931743, 24169.677734, 5425.503906, 63763.003906, 
547.882812, 8164.426758, 130.042755, 39.070965, -8.932271, 24169.677734, 5425.419922, 63762.925781, 
548.414062, 8152.927246, 130.024445, 39.070484, -8.932758, 24169.677734, 5425.343262, 63762.847656, 
548.937500, 8141.400879, 130.005875, 39.070000, -8.933247, 24169.677734, 5425.265137, 63762.769531, 
549.460938, 8129.904785, 129.987137, 39.069515, -8.933734, 24169.677734, 5425.187988, 63762.695312, 
549.992188, 8118.424316, 129.968338, 39.069035, -8.934221, 24169.677734, 5425.111328, 63762.464844, 
550.562500, 8105.956055, 129.947678, 39.068512, -8.934751, 24169.677734, 5425.019531, 63762.527344, 
551.132812, 8093.412598, 129.926605, 39.067982, -8.935284, 24169.677734, 5424.942383, 63762.449219, 
551.664062, 8081.957031, 129.907150, 39.067501, -8.935771, 24169.677734, 5424.865234, 63762.371094, 
552.187500, 8070.577148, 129.887619, 39.067020, -8.936255, 24169.677734, 5424.780762, 63762.289062, 
552.757812, 8058.062988, 129.866013, 39.066494, -8.936788, 24169.677734, 5424.704102, 63762.210938, 
553.289062, 8046.553223, 129.845901, 39.066010, -8.937278, 24169.677734, 5424.625488, 63762.125000, 
553.867188, 8034.057617, 129.823837, 39.065479, -8.937810, 24169.677734, 5424.541016, 63762.046875, 
554.390625, 8022.627930, 129.803635, 39.064999, -8.938297, 24169.677734, 5424.463867, 63761.968750, 
